Glon_1,glat_1,comments,col1,Glon_2,Glat_2,3_6mag,e_3_6mag,4_5mag,e_4_5mag,size,sources_cluster,tile,color_bin,sources_20_arcmin,sources_tile,significance,overdensity,Separation
353.1695,0.891,Cl_Pismis_24,239,353.1694615,0.891043,12.11829411764706,0.0923529411764706,11.368117647058822,0.12029411764705883,0.0485523993253602,34,split_350.0_360.0/3_5.csv,0.6-4.0,219,195539,0.8934630352047209,5.49,5.773723405012022E-5
353.6452,0.6109,,232,353.6452415,0.610943,13.704090909090912,0.1361363636363636,12.926181818181815,0.14854545454545456,0.04390271744723995,22,split_350.0_360.0/3_5.csv,0.6-4.0,307,195539,0.6393514389389453,2.27,5.9770848119549714E-5
353.0513,0.6891,,227,353.0512945000001,0.689092,12.768875,0.12359375,11.970625,0.1188125,0.0413902436722613,32,split_350.0_360.0/3_5.csv,0.6-4.0,225,195539,0.9864165810486,5.3,9.730574617811063E-6
353.2023,-0.355,,1674,353.2023450000001,-0.3550275,14.039583333333335,0.14,13.301916666666665,0.16108333333333333,0.02210343469352391,12,split_350.0_360.0/3_4.csv,0.6-4.0,883,389718,0.4906494455228072,6.05,5.274315321754413E-5
353.4272,-0.0854,smm*,1665,353.4271535000001,-0.08543300000000001,13.643041666666667,0.10991666666666668,12.59383333333333,0.11966666666666667,0.015275430509512324,24,split_350.0_360.0/3_4.csv,0.6-4.0,776,389718,1.419932219883905,7.0,5.7019609191497964E-5
354.0294,0.4728,,77,354.02939,0.472807,13.887111111111116,0.13258333333333336,13.114638888888885,0.13644444444444448,0.04032604352028938,36,split_350.0_360.0/4_5.csv,0.6-4.0,140,271942,0.9658369280749678,7.73,1.2214244467267034E-5
354.0697,-0.1419,,445,354.069684,-0.141914,13.470384615384614,0.12684615384615386,12.709615384615386,0.16884615384615384,0.02889741734134732,13,split_350.0_360.0/4_4.csv,0.6-4.0,174,421934,0.3907393272332965,3.62,2.125834495759817E-5
354.0706,0.0099,,407,354.070636,0.009933,13.581888888888885,0.136,12.713592592592592,0.14633333333333334,0.04711736548234901,27,split_350.0_360.0/4_4.csv,0.6-4.0,296,421934,0.4977205439241524,2.21,4.8836498011911025E-5
354.0156,0.4455,,448,354.0155895,0.4455025,13.270954545454545,0.1046818181818182,12.47672727272727,0.128,0.040389240949797935,22,split_350.0_360.0/4_4.csv,0.6-4.0,113,421934,0.4731074551893187,5.1,1.0796672386269424E-5
354.4216,0.4697,,84,354.421552,0.46969449999999996,13.451444444444444,0.08661111111111112,12.513055555555557,0.10011111111111112,0.009028608766033069,18,split_350.0_360.0/4_5.csv,0.6-4.0,448,271942,2.156942614546728,4.11,4.8315059888697145E-5
354.7599,0.6105,,92,354.759943,0.610522,13.376000000000005,0.09699999999999999,12.5904,0.12453333333333334,0.015323000000023512,15,split_350.0_360.0/4_5.csv,0.6-4.0,511,271942,1.0590936825630857,4.39,4.8311133292149317E-5
354.8297,0.8185,,96,354.829702,0.818517,13.746609756097559,0.10119512195121952,12.873317073170734,0.10221951219512196,0.022564274617185357,41,split_350.0_360.0/4_5.csv,0.6-4.0,402,271942,1.965845578770922,8.0,1.713476502322363E-5
354.9814,0.5609,,104,354.981386,0.560856,13.437578947368419,0.09747368421052632,12.533473684210527,0.10073684210526317,0.03919469771538511,19,split_350.0_360.0/4_5.csv,0.6-4.0,140,271942,0.5244610035433591,2.35,4.6147776883730074E-5
354.2007,0.0754,,409,354.2006975,0.0754485,13.417133333333336,0.10623333333333336,12.598566666666667,0.1166,0.02814196937849809,30,split_350.0_360.0/4_4.csv,0.6-4.0,362,421934,0.9259116975684412,3.41,4.8562092557374796E-5
354.3124,-1.0567,,1016,354.3124375,-1.0566915000000001,13.0280625,0.12662500000000002,12.27575,0.13334374999999998,0.1016594020762502,32,split_350.0_360.0/4_3.csv,0.6-4.0,76,237906,0.3641034494751113,4.39,3.84493292461252E-5
354.6887,0.508,[BDB2003]_G354.67+00.48,88,354.6887355,0.5080169999999999,13.178166666666666,0.0995,12.137888888888886,0.11744444444444445,0.012706140021689979,18,split_350.0_360.0/4_5.csv,0.6-4.0,484,271942,1.5326598765859274,3.92,3.9353513703292E-5
355.3218,-0.6204,,717,355.32177,-0.620428,13.64652,0.13644,12.87004,0.14404,0.04862076043213612,25,split_350.0_360.0/5_3.csv,0.6-4.0,145,437859,0.4384056928060807,0.15,4.102869632717103E-5
355.4778,0.0636,faint,489,355.47781000000003,0.06363450000000001,13.333676470588234,0.09588235294117646,12.557558823529412,0.12291176470588233,0.02862008422856392,34,split_350.0_360.0/5_4.csv,0.6-4.0,693,412872,1.043098588249284,5.3,3.591647784384642E-5
355.6022,-0.0526,,501,355.60221,-0.052642,13.633933333333335,0.11440000000000003,12.914733333333334,0.1214,0.018576173179638656,15,split_350.0_360.0/5_4.csv,0.6-4.0,584,412872,0.7090099924770943,4.67,4.3174014111775134E-5
355.74294,0.6523,,139,355.74294,0.6522859999999999,13.42694117647059,0.1023529411764706,12.438156862745096,0.11758823529411765,0.02614342664992885,51,split_350.0_360.0/5_5.csv,0.6-4.0,280,402308,1.7352154061805485,20.55,1.4000190734941853E-5
355.1276,0.8671,,125,355.127644,0.867117,13.78936842105263,0.10394736842105264,12.977526315789476,0.12442105263157895,0.030042624202981275,19,split_350.0_360.0/5_5.csv,0.6-4.0,161,402308,0.5625504351060485,4.33,4.7169768182643244E-5
355.215,0.1718,,518,355.215013,0.17175449999999998,13.126725,0.12345000000000003,12.35935,0.12430000000000005,0.05757411276129125,40,split_350.0_360.0/5_4.csv,0.6-4.0,402,412872,0.6100284439041079,-3.11,4.7323075517039224E-5
355.6372,0.6503,,138,355.637208,0.650293,13.607916666666668,0.1245,12.906500000000005,0.14025,0.02393236229460148,12,split_350.0_360.0/5_5.csv,0.6-4.0,322,402308,0.4460067244795207,3.33,1.0647245265181945E-5
355.6935,-1.6143,,1055,355.693464,-1.6142610000000002,13.252862068965516,0.11975862068965515,12.426137931034482,0.15555172413793106,0.07281284190306131,29,split_350.0_360.0/5_2.csv,0.6-4.0,93,342105,0.3841805453899011,4.42,5.3084668776229324E-5
355.745,0.1311,,498,355.745009,0.131092,13.169894736842105,0.12984210526315787,12.206421052631578,0.12073684210526316,0.01906213209481675,19,split_350.0_360.0/5_4.csv,0.6-4.0,689,412872,0.8751842115593206,4.81,1.2040897641942153E-5
355.758,-0.5101,,534,355.757952,-0.5100560000000001,14.033758620689655,0.11720689655172414,13.303758620689655,0.14072413793103447,0.02410647666085025,29,split_350.0_360.0/5_4.csv,0.6-4.0,295,412872,1.0562862010286096,3.49,6.512005130367234E-5
355.8195,2.0612,**,1012,355.819455,2.06115,12.551473684210524,0.10273684210526317,11.831315789473686,0.12221052631578948,0.0570936738089537,19,split_350.0_360.0/5_6.csv,0.6-4.0,78,350623,0.31708118638186794,4.81,6.719641456548242E-5
355.8851,-0.6934,,714,355.885109,-0.6933860000000001,13.780666666666667,0.14355555555555555,13.001555555555555,0.1555,0.03891274405640654,18,split_350.0_360.0/5_3.csv,0.6-4.0,178,437859,0.3944015116076044,2.5,1.666466140497001E-5
355.8959,-0.1436,,530,355.895894,-0.143594,13.44570588235294,0.1285294117647059,12.682058823529413,0.13476470588235293,0.04159092614981842,17,split_350.0_360.0/5_4.csv,0.6-4.0,224,412872,0.35889522328563195,4.6,8.48664703128449E-6
355.9339,-0.3432,,536,355.933939,-0.34316149999999995,13.3227,0.1112,12.2373,0.11545,0.03752572318089079,20,split_350.0_360.0/5_4.csv,0.6-4.0,223,412872,0.4679702806475856,1.13,5.480060958101333E-5
355.9375,0.8494,,145,355.937477,0.8494079999999999,13.545848484848484,0.13303030303030305,12.754848484848486,0.13463636363636367,0.07390519934349722,33,split_350.0_360.0/5_5.csv,0.6-4.0,100,402308,0.39717753527420574,1.39,2.4356890877913664E-5
355.9443,1.4167,,155,355.944312,1.416664,13.594916666666665,0.12941666666666665,12.835833333333332,0.1545,0.046438025076436414,12,split_350.0_360.0/5_5.csv,0.6-4.0,70,402308,0.2298546180313037,2.4,3.795257943318961E-5
355.9578,0.5747,,142,355.957798,0.5747140000000001,13.963538461538462,0.15346153846153848,13.226692307692305,0.15346153846153845,0.02986770973811612,13,split_350.0_360.0/5_5.csv,0.6-4.0,112,402308,0.3871570388378825,3.33,1.4144212622881318E-5
355.2218,0.2663,,519,355.2217845,0.2662985,13.346166666666667,0.10222222222222224,12.555,0.13183333333333336,0.02369607694318892,18,split_350.0_360.0/5_4.csv,0.6-4.0,404,412872,0.6669809068188997,6.64,1.5571719555241116E-5
355.2828,-0.1943,,483,355.28280750000005,-0.194268,13.58045,0.1175,12.76795,0.13329999999999995,0.038225859771257024,20,split_350.0_360.0/5_4.csv,0.6-4.0,329,412872,0.4593990380739472,3.14,3.286316427572882E-5
355.2935,0.4778,,124,355.29346949999996,0.47785,13.046035714285713,0.13539285714285715,12.289892857142856,0.11660714285714288,0.06455958032121159,28,split_350.0_360.0/5_5.csv,0.6-4.0,123,402308,0.3857829787655209,2.05,5.855840379433562E-5
355.3786,-0.5707,,719,355.37864249999996,-0.5706770000000001,13.606916666666665,0.13725,12.831916666666665,0.14358333333333334,0.0338995270062612,12,split_350.0_360.0/5_3.csv,0.6-4.0,118,437859,0.3018182736259013,3.3,4.8319568513552366E-5
355.6812,-1.4655,,701,355.68116749999996,-1.4654595,13.539500000000002,0.13575,12.76575,0.1449642857142857,0.058216318506926434,28,split_350.0_360.0/5_3.csv,0.6-4.0,124,437859,0.4100824812309249,3.95,5.192560319716611E-5
355.9436,0.2085,,507,355.94364249999995,0.2085445,13.524863636363635,0.1225,12.660045454545456,0.12804545454545455,0.02672743041333577,22,split_350.0_360.0/5_4.csv,0.6-4.0,426,412872,0.7227412149457236,2.04,6.153609488419482E-5
355.1307,-0.3012,,481,355.1306600000001,-0.301197,13.343105263157895,0.13321052631578945,12.417526315789473,0.11973684210526316,0.049542191483630614,19,split_350.0_360.0/5_4.csv,0.6-4.0,319,412872,0.3367407970548509,0.0,4.011252409225642E-5
355.2393,1.1341,,128,355.2392700000001,1.134053,13.607533333333334,0.12366666666666665,12.870733333333336,0.13940000000000002,0.0556114487672937,15,split_350.0_360.0/5_5.csv,0.6-4.0,118,402308,0.2399234949069965,4.0,5.5724970357513915E-5
355.2544,1.6987,faint,1003,355.2544410000001,1.6987419999999998,14.214933333333335,0.11646666666666668,13.481666666666673,0.14800000000000002,0.033356588929242544,15,split_350.0_360.0/5_6.csv,0.6-4.0,189,350623,0.4284641491586248,2.41,5.8729072500945886E-5
355.715,0.09,Cl*_NGC_6383_ZMR_52,497,355.7149985000001,0.09004700000000003,13.414214285714285,0.107,12.597142857142858,0.13135714285714284,0.010886068310000684,14,split_350.0_360.0/5_4.csv,0.6-4.0,681,412872,1.1292089940895085,8.5,4.7020355615877844E-5
355.7751,0.2408,,509,355.7751100000001,0.24078200000000002,13.595083333333333,0.11041666666666666,12.719166666666665,0.13025,0.016728431516412106,12,split_350.0_360.0/5_4.csv,0.6-4.0,605,412872,0.6298590465425123,3.54,2.0585383271403662E-5
355.8367,0.9407,,144,355.83668150000005,0.904696,13.9983125,0.145375,13.164437499999998,0.14475,0.05381211207758062,16,split_350.0_360.0/5_5.csv,0.6-4.0,133,402308,0.2644756382648267,0.36,0.03600399931700095
356.0095,-2.7764,,1219,356.009506,-2.776422,13.662565217391306,0.09365217391304348,12.809478260869565,0.12256521739130435,0.08501998439190532,23,split_350.0_360.0/6_1.csv,0.6-4.0,47,155060,0.3875984118961526,5.85,2.2717402042653902E-5
356.0209,-0.0616,,726,356.020872,-0.061622,13.412769230769232,0.1383846153846154,12.561076923076925,0.14369230769230767,0.02561905341735232,13,split_350.0_360.0/6_4.csv,0.6-4.0,201,420631,0.44142273622949135,1.87,3.560919383979981E-5
356.8513,0.3243,,770,356.85134,0.324317,13.261967741935484,0.11148387096774197,12.409354838709678,0.12570967741935482,0.03238301542475182,31,split_350.0_360.0/6_4.csv,0.6-4.0,380,420631,0.8327580364956293,2.83,4.346609749560586E-5
356.1692,0.389,,783,356.169172,0.388964,13.86796551724138,0.14393103448275862,13.13444827586207,0.14965517241379309,0.044964,29,split_350.0_360.0/6_4.csv,0.6-4.0,280,420631,0.5610576446008391,2.3,4.560588782653288E-5
356.1733,-2.6678,OGLE_BLG,1220,356.173314,-2.667767,13.1065,0.119625,12.3785625,0.1441875,0.07846906652943272,16,split_350.0_360.0/6_1.csv,0.6-4.0,53,155060,0.29214379749195063,3.66,3.580054708897398E-5
356.0177,-0.7578,CLUMP,171,356.0177095,-0.7577775,13.495357142857143,0.11542857142857142,12.676178571428574,0.1335714285714286,0.060234114275042785,28,split_350.0_360.0/6_3.csv,0.6-4.0,109,458347,0.38738550804198857,7.72,2.440771180716234E-5
356.2436,-1.2518,,167,356.243617,-1.251833,13.561941176470587,0.11894117647058824,12.842941176470587,0.15105882352941175,0.05771930613758431,17,split_350.0_360.0/6_3.csv,0.6-4.0,118,458347,0.24544584625060725,4.91,3.717382572347435E-5
356.2548,0.9273,,810,356.254818,0.9273334999999999,13.555125,0.12415625,12.78290625,0.13709375,0.0468210842062643,32,split_350.0_360.0/6_5.csv,0.6-4.0,199,420949,0.5943179327831476,3.13,3.8050429498559354E-5
356.3722,0.5687,,812,356.372176,0.5686640000000001,13.041961538461535,0.09276923076923077,12.03546153846154,0.11507692307692308,0.031793480621026736,26,split_350.0_360.0/6_5.csv,0.6-4.0,223,420949,0.7111244243782222,3.4,4.327955029384137E-5
356.4022,1.2116,,830,356.402197,1.2115725,13.77475,0.13633333333333333,12.979083333333335,0.13983333333333334,0.05164613239394729,12,split_350.0_360.0/6_5.csv,0.6-4.0,99,420949,0.20204763178496385,2.01,2.7609493393245337E-5
356.416,-1.1163,,169,356.415954,-1.116294,13.753789473684213,0.13794736842105265,13.01484210526316,0.15363157894736842,0.0730596586975247,19,split_350.0_360.0/6_3.csv,0.6-4.0,102,458347,0.2167224137397499,1.59,4.6387953657313E-5
356.4216,-0.0469,,743,356.421641,-0.046947,13.933657142857143,0.11405714285714284,13.182685714285714,0.12871428571428573,0.015164540118319988,35,split_350.0_360.0/6_4.csv,0.6-4.0,1033,420631,2.0077666003419052,8.29,6.23695456202264E-5
356.5326,-0.4307,,798,356.532622,-0.43065699999999996,13.393227272727273,0.11618181818181818,12.546409090909092,0.12131818181818185,0.025474544156848772,22,split_350.0_360.0/6_4.csv,0.6-4.0,253,420631,0.7512607245168454,5.16,4.830478946895069E-5
356.6387,0.803,,827,356.638701,0.803042,13.976526315789473,0.14210526315789473,13.13215789473684,0.14747368421052634,0.06305161422200939,19,split_350.0_360.0/6_5.csv,0.6-4.0,150,420949,0.2620400742660358,2.03,4.2038598396562796E-5
356.9491,0.1448,,765,356.949118,0.144772,13.520485714285714,0.09082857142857144,12.590942857142856,0.11042857142857143,0.01022750732094287,35,split_350.0_360.0/6_4.csv,0.6-4.0,538,420631,2.9769577477360207,4.4,3.329281121651993E-5
356.1568,-0.2072,,787,356.1567665,-0.20723049999999998,13.6335,0.128,12.877388888888886,0.14472222222222222,0.03924073633994167,18,split_350.0_360.0/6_4.csv,0.6-4.0,237,420631,0.3990338903474847,2.8,4.530072127824565E-5
356.3775,0.1833,,741,356.37748849999997,0.1833225,13.537999999999998,0.09741666666666668,12.689583333333333,0.11599999999999999,0.01383762813849383,12,split_350.0_360.0/6_4.csv,0.6-4.0,1067,420631,0.7543866875213964,3.16,2.5265521762034317E-5
356.9676,0.8067,,822,356.9675555,0.8066734999999999,13.609461538461538,0.11923076923076925,12.835230769230769,0.1406153846153846,0.0469316846757039,26,split_350.0_360.0/6_5.csv,0.6-4.0,143,420949,0.4817453445755451,1.71,5.1788368052154034E-5
356.2068,0.8137,,809,356.20684000000006,0.8137304999999999,12.832833333333333,0.10225,12.01675,0.12566666666666668,0.028977680518832975,12,split_350.0_360.0/6_5.csv,0.6-4.0,247,420949,0.3601040026053129,2.94,5.0289276283788286E-5
356.5333,0.8276,,826,356.5332865000001,0.8276344999999999,13.0415,0.11633333333333333,12.304583333333332,0.12983333333333333,0.048234052250419615,12,split_350.0_360.0/6_5.csv,0.6-4.0,148,420949,0.21634049502774208,3.44,3.704513563631106E-5
356.8681,0.0041,,772,356.8680930000001,0.004094,13.16090909090909,0.07942424242424242,12.310363636363634,0.1081212121212121,0.012852741380698552,33,split_350.0_360.0/6_4.csv,0.6-4.0,599,420631,2.233534146507166,9.98,9.219557492416701E-6
356.8842,0.1537,,764,356.8841930000001,0.15374200000000002,13.85232,0.12532000000000001,13.09568,0.14200000000000002,0.0226638968626716,25,split_350.0_360.0/6_4.csv,0.6-4.0,635,420631,0.9595770420870502,2.44,4.258517004196648E-5
357.068,-1.0453,,1216,357.06800699999997,-1.045301,13.868916666666665,0.14533333333333334,13.219833333333332,0.16316666666666668,0.040463249597619606,12,split_350.0_360.0/7_3.csv,0.6-4.0,164,478080,0.2419887988319033,3.25,7.070099998634655E-6
357.2034,0.5155,,52,357.203359,0.515461,13.256230769230768,0.13053846153846155,12.486846153846152,0.1546153846153846,0.028622863396240775,13,split_350.0_360.0/7_5.csv,0.6-4.0,183,452889,0.380767131147656,6.05,5.659246200324364E-5
357.2664,0.9389,,63,357.266447,0.938932,12.911705882352944,0.13735294117647062,11.943941176470585,0.12447058823529412,0.05131349422909664,17,split_350.0_360.0/7_5.csv,0.6-4.0,126,452889,0.2777451663378885,2.09,5.686291117352026E-5
357.3441,0.2971,,1083,357.344066,0.297058,13.551225806451617,0.12016129032258065,12.746096774193552,0.13516129032258062,0.04369099131397503,31,split_350.0_360.0/7_4.csv,0.6-4.0,387,440333,0.6032596000003876,3.75,5.404288035377412E-5
357.9436,-0.4854,,1127,357.943561,-0.485425,13.350476190476193,0.11095238095238097,12.592142857142855,0.1472857142857143,0.04774658626541865,21,split_350.0_360.0/7_4.csv,0.6-4.0,203,440333,0.3739481723840617,0.0,4.632964907412916E-5
357.946,0.0998,,1115,357.946024,0.099844,13.599153846153845,0.11115384615384616,12.738,0.14338461538461542,0.021916999999999992,13,split_350.0_360.0/7_4.csv,0.6-4.0,355,440333,0.5043089680980545,1.25,5.0121520338580535E-5
357.609,-1.0987,,1196,357.6090295,-1.098678,13.520458333333332,0.12791666666666665,12.777958333333334,0.13933333333333334,0.0677443779457343,24,split_350.0_360.0/7_3.csv,0.6-4.0,148,478080,0.2890764802595702,-0.12,3.682797710587044E-5
357.9059,-0.1286,,1093,357.90587650000003,-0.12858599999999998,13.497166666666667,0.118,12.763,0.12333333333333332,0.019257134866034174,18,split_350.0_360.0/7_4.csv,0.6-4.0,447,440333,0.7947220807430347,1.75,2.735484203989911E-5
357.9681,-1.5746,NGC_6425,400,357.9680915,-1.574591,13.679375,0.1389375,12.8369375,0.1420625,0.043282937068220735,16,split_350.0_360.0/7_2.csv,0.6-4.0,106,395720,0.3315387707542273,0.68,1.23658357067568E-5
357.1184,2.7,,0,357.1183640000001,2.6999945,13.509590909090907,0.119,12.66168181818182,0.14768181818181814,0.0780057847935205,22,split_350.0_360.0/7_7.csv,0.6-4.0,56,194135,0.3611345285858478,4.23,3.642494733102903E-5
357.5354,0.2367,,1080,357.5353810000001,0.236747,13.167142857142856,0.09928571428571427,12.26804761904762,0.11666666666666665,0.022906830858926044,21,split_350.0_360.0/7_4.csv,0.6-4.0,436,440333,0.7794508450990648,7.27,5.0696670460716626E-5
357.5497,-0.5552,bub,1212,357.5497180000001,-0.555233,13.40732,0.10692,12.56956,0.13052,0.03629704810310972,25,split_350.0_360.0/7_3.csv,0.6-4.0,230,478080,0.5620092678948785,1.09,3.760680542415627E-5
357.7459,0.5459,,57,357.7459300000001,0.5458814999999999,13.795318181818182,0.13931818181818184,13.049772727272728,0.1464090909090909,0.05487604473031715,22,split_350.0_360.0/7_5.csv,0.6-4.0,163,452889,0.33610042127590184,2.87,3.523886118014359E-5
358.0845,0.4909,,541,358.084467,0.49091949999999995,13.849607142857144,0.13853571428571432,13.110107142857142,0.13292857142857142,0.04980607975188538,28,split_350.0_360.0/8_5.csv,0.6-4.0,102,450560,0.4725245952454869,2.5,3.832577650929523E-5
358.0988,-0.4161,,673,358.098764,-0.416108,14.058695652173913,0.11247826086956522,13.31,0.11334782608695652,0.014038443111674329,23,split_350.0_360.0/8_4.csv,0.6-4.0,740,468454,1.3505183124969058,8.98,3.68791814452103E-5
358.1047,-2.1782,,1335,358.104688,-2.1782205,12.95122222222222,0.09877777777777777,12.094111111111115,0.10777777777777778,0.0233517737281303,18,split_350.0_360.0/8_2.csv,0.6-4.0,195,483879,0.625186091502816,4.74,2.374835061500486E-5
358.1803,1.5283,,885,358.180344,1.528347,13.619354838709679,0.1485161290322581,12.747161290322582,0.135741935483871,0.07737047142805588,31,split_350.0_360.0/8_6.csv,0.6-4.0,105,519810,0.31353728933036384,2.82,6.434742923225399E-5
358.2514,-0.3876,,660,358.251405,-0.387589,12.836333333333332,0.09342857142857144,12.00809523809524,0.08590476190476191,0.015628305122478002,21,split_350.0_360.0/8_4.csv,0.6-4.0,818,468454,1.1076409435268637,3.75,1.2087300269359896E-5
358.2738,-2.0017,,1341,358.273794,-2.001653,13.596777777777776,0.09004444444444445,12.6462,0.10446666666666668,0.010324899466815913,45,split_350.0_360.0/8_2.csv,0.6-4.0,540,483879,3.5349506776481374,9.46,4.730650896217562E-5
358.2843,-2.0424,,1339,358.284264,-2.0424450000000003,14.329,0.11284615384615385,13.368000000000002,0.13061538461538466,0.007663520078925773,13,split_350.0_360.0/8_2.csv,0.6-4.0,516,483879,1.375852030522525,Infinity,5.7719314788685957E-5
358.2972,0.1376,,688,358.297225,0.13764749999999998,12.979318181818185,0.1336818181818182,12.20727272727273,0.13899999999999998,0.034242528823844015,22,split_350.0_360.0/8_4.csv,0.6-4.0,402,468454,0.5296005636650568,5.02,5.367314122509512E-5
358.3117,-0.7124,,1323,358.311705,-0.712389,13.916368421052633,0.0953157894736842,13.170052631578946,0.11163157894736843,0.031097661455488656,19,split_350.0_360.0/8_3.csv,0.6-4.0,397,438372,0.5206304079175422,4.22,1.2100499273532656E-5
358.3701,-0.4677,G3CC_48,652,358.370149,-0.467672,13.0658,0.07706666666666666,11.8402,0.11686666666666665,0.007982121021399252,15,split_350.0_360.0/8_4.csv,0.6-4.0,951,468454,1.5490467996430877,4.9,5.643807556251718E-5
358.4148,-0.3053,,677,358.41480099999995,-0.3052975,13.5855,0.1425,12.8671875,0.15025,0.02921192749977459,16,split_350.0_360.0/8_4.csv,0.6-4.0,763,468454,0.4514933483078644,2.58,2.690103264054238E-6
358.426,1.1433,,560,358.425964,1.143329,12.778307692307695,0.12292307692307695,12.021692307692305,0.13915384615384616,0.05301501587285228,13,split_350.0_360.0/8_5.csv,0.6-4.0,90,450560,0.20610721910210636,3.3,4.619230075315098E-5
358.4386,0.3972,,696,358.438637,0.3972335,13.290766666666665,0.14243333333333333,12.463,0.1513,0.06342684852844781,30,split_350.0_360.0/8_4.csv,0.6-4.0,159,468454,0.3898878569385832,3.85,4.992023307494278E-5
358.4761,0.2791,,695,358.476134,0.279133,12.741933333333332,0.14673333333333333,11.963733333333332,0.14753333333333327,0.03694165572900099,15,split_350.0_360.0/8_4.csv,0.6-4.0,270,468454,0.3347083063430601,1.18,4.7380833196315595E-5
358.4955,-3.3635,,1030,358.495468,-3.363472,13.532307692307697,0.1293076923076923,12.635230769230773,0.1613846153846154,0.04469996001115751,13,split_350.0_360.0/8_1.csv,0.6-4.0,82,303923,0.2976319142853208,3.48,4.259854806589598E-5
358.0652,1.8684,,887,358.0651755,1.868382,13.816625,0.151375,12.937625,0.1331875,0.06262360283671893,16,split_350.0_360.0/8_6.csv,0.6-4.0,99,519810,0.19993309159056927,1.64,3.0388272779373187E-5
358.6668,-1.686,,1361,358.666807,-1.685966,13.02957142857143,0.14900000000000002,12.257642857142857,0.16228571428571428,0.07172478167271233,14,split_350.0_360.0/8_2.csv,0.6-4.0,94,483879,0.15831259843209392,0.83,3.470283506296879E-5
358.7438,-0.3293,,637,358.743831,-0.329269,12.935695652173916,0.10908695652173912,12.14121739130435,0.11386956521739128,0.02376289942325716,23,split_350.0_360.0/8_4.csv,0.6-4.0,741,468454,0.7978476937333059,4.05,4.383097828028362E-5
358.8771,0.1395,,630,358.877114,0.13949699999999998,13.21855,0.14975,12.454350000000002,0.13970000000000002,0.02956324767342798,20,split_350.0_360.0/8_4.csv,0.6-4.0,591,468454,0.5576599323208971,2.55,1.4319296426797813E-5
358.891129,0.0113,VVV_CL136,624,358.891129,0.011331,12.641058823529413,0.08476470588235295,11.712882352941177,0.1246470588235294,0.022162905675965117,17,split_350.0_360.0/8_4.csv,0.6-4.0,1112,468454,0.6322863570833237,3.05,3.099963790178378E-5
358.8929,0.3166,,684,358.892914,0.316572,13.621846153846151,0.1503846153846154,12.909846153846152,0.14423076923076922,0.02865490411783256,13,split_350.0_360.0/8_4.csv,0.6-4.0,287,468454,0.3739693250698584,2.58,3.130038826927879E-5
358.9147,-0.0362,,621,358.914734,-0.036164999999999996,12.57955882352941,0.0651764705882353,11.822705882352938,0.07617647058823529,0.0173826442177231,34,split_350.0_360.0/8_4.csv,0.6-4.0,1066,468454,1.6123327057398478,5.05,4.879680842922153E-5
358.1468,1.4119,,559,358.14681349999995,1.4119389999999998,12.96015,0.13555,12.2289,0.1388,0.0625292910822881,20,split_350.0_360.0/8_5.csv,0.6-4.0,91,450560,0.26884083635245803,5.1,4.1229356791308664E-5
358.2259,-0.5544,,1315,358.25585950000004,-0.55445,13.906714285714285,0.09971428571428573,13.174071428571427,0.11664285714285715,0.02093039300276613,14,split_350.0_360.0/8_3.csv,0.6-4.0,237,438372,0.5699730388143462,9.0,0.0299595416782697
358.427,-0.5308,,656,358.4269855,-0.530767,13.259613636363635,0.0924090909090909,12.448772727272727,0.09272727272727273,0.0231482536976203,44,split_350.0_360.0/8_4.csv,0.6-4.0,603,468454,1.5668449813377543,3.32,3.603131604669258E-5
358.455,-0.5606,,1311,358.4549995,-0.5606439999999999,13.409111111111109,0.09683333333333333,12.532444444444444,0.09916666666666668,0.011989724110715905,18,split_350.0_360.0/8_3.csv,0.6-4.0,386,438372,1.2792840213934944,2.32,4.402010120845297E-5
358.7851,-2.038,,1354,358.7851085,-2.0379775,12.862083333333333,0.1371666666666667,11.91625,0.15075,0.04826029190234394,12,split_350.0_360.0/8_2.csv,0.6-4.0,142,483879,0.2016731018575937,2.12,2.4151975631021958E-5
358.8966,2.9353,,388,358.8965915,2.9353415000000003,12.8805,0.11285714285714285,12.024071428571427,0.13364285714285715,0.05735543270256273,14,split_350.0_360.0/8_7.csv,0.6-4.0,45,300457,0.2512391847624409,9.07,4.225204764329117E-5
358.9766,-0.1816,,628,358.9766025,-0.181572,13.295730769230769,0.1006153846153846,12.533269230769227,0.11076923076923076,0.021104369956262418,26,split_350.0_360.0/8_4.csv,0.6-4.0,563,468454,1.0155295017189092,3.3,2.8115802610371208E-5
358.068,2.1581,,897,358.0679535000001,2.1580945,13.67395,0.11865,12.8953,0.15815,0.07067867243015634,20,split_350.0_360.0/8_6.csv,0.6-4.0,111,519810,0.22143402831415965,3.7,4.68113175495859E-5
358.2632,-2.0543,,1338,358.2631545000001,-2.0543275000000003,13.03959375,0.08809375,12.13971875,0.101625,0.011560152269728024,32,split_350.0_360.0/8_2.csv,0.6-4.0,524,483879,2.2451383078486264,7.54,5.3128762173196494E-5
358.5686,-0.2898,,650,358.5685825000001,-0.28976250000000003,13.230000000000002,0.10838888888888892,12.402222222222221,0.13,0.010489076627570615,18,split_350.0_360.0/8_4.csv,0.6-4.0,797,468454,1.41457778924734,5.72,4.137173394362498E-5
